index_pairs,description_pairs,cosine_similarity_score
"(419, 113)","('riverwalk sticki high water slick bedrock cobbl like greas bowl ball riverwalk built reput demand wade condit great flexibl fast dri time light weight notch flex zone allow natur foot movement polypropylen insoleshank provid stabil dont let comfort fool tough boot serious wade detail synthet leather highfiltr polyest mesh recycl upper maximum support protect lace mold eva midsol rockstopp insoleshank stabil grip protect stonebruis extra comfort thank pad insol ankl support extra durabl high abrasionresist toe bumper stout reinforc toebox heel counter three resol choic felt sewn tungstencarbid stud sticki rubber size accommod neopren stockingfoot wader detail quickdri synthet leather comfort lightweight wade shoe highfiltr mesh keep sand silt drain quick compress mold eva midsol polypropylen insoleshank combin provid torsion rigid support protect stone bruis pad insol provid comfort arch support wide last accommod neopren foot wader insul sock pad ankl support cover protect lace loop speed lace hook top notch sculpt flex zone improv flexibl high abras resist toe bumper stout reinforc toebox heel counter sole design hold fin strap stickyrubb star tread pattern sole provid excel multidirect traction without mar stream rock outsol resol fabric highfiltr allrecycl polyest mesh synthet leather upper nylonspandex neopren tongu polypropylen insol board fulllength mold eva midsol weight g oz made china', 'riverwalk stud high water slick bedrock cobbl like greas bowl ball riverwalk built reput demand wade condit great flexibl fast dri time light weight notch flex zone allow natur foot movement polypropylen insoleshank provid stabil dont let comfort fool tough boot serious wade detail synthet leather highfiltr polyest mesh recycl upper maximum support protect lace mold eva midsol rockstopp insoleshank stabil grip protect stonebruis extra comfort thank pad insol ankl support extra durabl high abrasionresist toe bumper stout reinforc toebox heel counter three resol choic felt sewn tungstencarbid stud sticki rubber size accommod neopren stockingfoot wader detail quickdri synthet leather comfort lightweight wade shoe highfiltr mesh keep sand silt drain quick compress mold eva midsol polypropylen insoleshank combin provid rigid support protect stone bruis pad insol provid arch support wide last accommod neopren foot wader insul sock pad ankl support cover protect lace loop speed lace hook top notch sculpt flex zone high abras resist toe bumper stout reinforc toebox heel counter sole design hold fin strap pad insol comfort arch support sewnon felt sole stud tungstencarbid tip embed dual rubber layer prevent wobbl outsol resol fabric highfiltr allrecycl polyest mesh synthet leather upper nylonspandex neopren tongu polypropylen insol board fulllength mold eva midsol weight g oz made china')",0.8939912392630235
"(431, 62)","('girl live simpli deer tshirt softwear ringspun organ cotton screenprint ink pvc phthalatefre detail rib neck stretch easi onoff screenprint size label back neck wont chafe tender skin fabric oz organ cotton recycl common thread recycl program weight g oz made usa', 'fli fish tshirt softwear ringspun organ cotton screenprint ink pvc phthalatefre detail rib neck stretch easi onoff screenprint size label back neck wont chafe tender skin fabric oz organ cotton recycl common thread recycl program weight g oz made usa')",0.8224787033231226
"(432, 57)","('girl live simpli seal tshirt softwear ringspun organ cotton screenprint ink pvc phthalatefre detail rib neck stretch easi onoff screenprint size label back neck wont chafe tender skin fabric oz organ cotton recycl common thread recycl program weight g oz made usa', 'logo tshirt softwear ringspun organ cotton screenprint ink pvc phthalatefre detail rib neck stretch easi onoff screenprint size label back neck wont chafe tender skin fabric oz organ cotton recycl common thread recycl program weight g oz made usa')",0.8552060940365666
"(432, 62)","('girl live simpli seal tshirt softwear ringspun organ cotton screenprint ink pvc phthalatefre detail rib neck stretch easi onoff screenprint size label back neck wont chafe tender skin fabric oz organ cotton recycl common thread recycl program weight g oz made usa', 'fli fish tshirt softwear ringspun organ cotton screenprint ink pvc phthalatefre detail rib neck stretch easi onoff screenprint size label back neck wont chafe tender skin fabric oz organ cotton recycl common thread recycl program weight g oz made usa')",0.8365346354966081
"(432, 63)","('girl live simpli seal tshirt softwear ringspun organ cotton screenprint ink pvc phthalatefre detail rib neck stretch easi onoff screenprint size label back neck wont chafe tender skin fabric oz organ cotton recycl common thread recycl program weight g oz made usa', 'gpiw classic tshirt softwear ringspun organ cotton screenprint ink pvc phthalatefre detail rib neck stretch easi onoff screenprint size label back neck wont chafe tender skin fabric oz organ cotton recycl common thread recycl program weight g oz made usa')",0.7938083356860508
"(432, 64)","('girl live simpli seal tshirt softwear ringspun organ cotton screenprint ink pvc phthalatefre detail rib neck stretch easi onoff screenprint size label back neck wont chafe tender skin fabric oz organ cotton recycl common thread recycl program weight g oz made usa', 'live simpli guitar tshirt softwear ringspun organ cotton screenprint ink pvc phthalatefre detail rib neck stretch easi onoff screenprint size label back neck wont chafe tender skin fabric oz organ cotton recycl common thread recycl program weight g oz made usa')",0.8823372638806887
"(432, 431)","('girl live simpli seal tshirt softwear ringspun organ cotton screenprint ink pvc phthalatefre detail rib neck stretch easi onoff screenprint size label back neck wont chafe tender skin fabric oz organ cotton recycl common thread recycl program weight g oz made usa', 'girl live simpli deer tshirt softwear ringspun organ cotton screenprint ink pvc phthalatefre detail rib neck stretch easi onoff screenprint size label back neck wont chafe tender skin fabric oz organ cotton recycl common thread recycl program weight g oz made usa')",0.9278559425166676
"(437, 183)","('guid jkt sharp granit sticki vergla untrack line enjoy allaround workhors soft shell extrem durabl stretchi breathabl waystretch polyest doubl weav allow excel fit resist wind water snow chamoi line collar chin guard wind flap complement soft brush interior nexttoskin comfort regularcoil centerfront zipper dwr durabl water repel finish three extern pocket articul arm drawcord hem selffabr cuff tab round detail recycl common thread recycl program detail bur yet high breathabl recycl polyest doubl weav dwr durabl water repel finish featur waystretch water windresist brush interior nexttoskin comfort chamoislin collar chin guard wind flap extern pocket two handwarm zipper garag one left chest pocket zipper dwr finish articul arm lowprofil lamin selffabr cuff tab drawcord hem fabric oz denier polyest recycl doubl weav waystretch spandex delug dwr finish recycl common thread recycl program weight g oz made vietnam', 'guid jkt sharp granit sticki vergla untrack line enjoy allaround workhors soft shell extrem durabl stretchi breathabl waystretch polyest doubl weav allow excel fit resist wind water snow chamoi line collar chin guard wind flap complement soft brush interior nexttoskin comfort regularcoil centerfront zipper dwr durabl water repel finish three extern pocket articul arm drawcord hem selffabr cuff tab round detail recycl common thread recycl program detail bur waystretch doubleweav polyest water windresist high breathabl brush interior nexttoskin comfort dwr durabl water repel finish chamoislin collar chin guard wind flap extern pocket two handwarm zipper garag one lower left arm pocket zipper dwr finish articul arm lowprofil lamin selffabr cuff tab drawcord hem fabric oz denier polyest recycl doubl weav waystretch spandex delug dwr finish recycl common thread recycl program weight g oz made vietnam')",0.9716150343484967
"(451, 26)","('compound cargo pant short ultim doeveryth pant built withstand daili abus cargo pocket model vintag armi block compound cargo perfect hit trail stash climb shoe multitool spare fin wax dri salami odd beer addit pocket includ two generous front dropin two rear hidden buttonflap closur made tough oz organ cotton ripstop tear strength standard oz materi theyr hardi lightweight readi action inseam size short regular long recycl common thread recycl program detail lightweight yet durabl organ cotton ripstop featur new fit block two generous wideentri dropin front pocket two sideseam cargo pocket hidden button flap two rear pocket hidden button flap inseam fabric oz organ cotton ripstop recycl common thread recycl program weight g oz made thailand', 'compound cargo pant long ultim doeveryth pant built withstand daili abus cargo pocket model vintag armi block compound cargo perfect hit trail stash climb shoe multitool spare fin wax dri salami odd beer addit pocket includ two generous front dropin two rear hidden buttonflap closur made tough oz organ cotton ripstop tear strength standard oz materi theyr hardi lightweight readi action inseam size short regular long recycl common thread recycl program detail lightweight yet durabl organ cotton ripstop featur new fit block two generous wideentri dropin front pocket two sideseam cargo pocket hidden button flap two rear pocket hidden button flap inseam fabric oz organ cotton ripstop recycl common thread recycl program weight g oz made thailand')",1.0000000000000002
"(451, 27)","('compound cargo pant short ultim doeveryth pant built withstand daili abus cargo pocket model vintag armi block compound cargo perfect hit trail stash climb shoe multitool spare fin wax dri salami odd beer addit pocket includ two generous front dropin two rear hidden buttonflap closur made tough oz organ cotton ripstop tear strength standard oz materi theyr hardi lightweight readi action inseam size short regular long recycl common thread recycl program detail lightweight yet durabl organ cotton ripstop featur new fit block two generous wideentri dropin front pocket two sideseam cargo pocket hidden button flap two rear pocket hidden button flap inseam fabric oz organ cotton ripstop recycl common thread recycl program weight g oz made thailand', 'compound cargo pant reg ultim doeveryth pant built withstand daili abus cargo pocket model vintag armi block compound cargo perfect hit trail stash climb shoe multitool spare fin wax dri salami odd beer addit pocket includ two generous front dropin two rear hidden buttonflap closur made tough oz organ cotton ripstop tear strength standard oz materi theyr hardi lightweight readi action inseam size short regular long recycl common thread recycl program detail lightweight yet durabl organ cotton ripstop featur new fit block two generous wideentri dropin front pocket two sideseam cargo pocket hidden button flap two rear pocket hidden button flap inseam fabric oz organ cotton ripstop recycl common thread recycl program weight g oz made thailand')",0.9902416931373224
"(461, 31)","('custodian pant reg graveyard shift advantag quit time dawn patrol custodian pant defin strong work ethic theyr made tough comfort oz organ cotton canva flat front generous wideentri front pocket welt back pocket zip fli button closur inseam size short regular long recycl common thread recycl program detail lightweight organ cotton canva zip fli button closur flat front offset side seam generous wideentri front pocket welt back pocket inseam fabric oz organ cotton canva recycl common thread recycl program weight g oz made thailand', 'custodian pant long graveyard shift advantag quit time dawn patrol custodian pant defin strong work ethic theyr made tough comfort oz organ cotton canva flat front generous wideentri front pocket welt back pocket zip fli button closur inseam size short regular long recycl common thread recycl program detail lightweight organ cotton canva zip fli button closur flat front offset side seam generous wideentri front pocket welt back pocket inseam fabric oz organ cotton canva recycl common thread recycl program weight g oz made thailand')",0.9803978452627437
"(462, 31)","('custodian pant short graveyard shift advantag quit time dawn patrol custodian pant defin strong work ethic theyr made tough comfort oz organ cotton canva flat front generous wideentri front pocket welt back pocket zip fli button closur inseam size short regular long recycl common thread recycl program detail lightweight organ cotton canva zip fli button closur flat front offset side seam generous wideentri front pocket welt back pocket inseam fabric oz organ cotton canva recycl common thread recycl program weight g oz made thailand', 'custodian pant long graveyard shift advantag quit time dawn patrol custodian pant defin strong work ethic theyr made tough comfort oz organ cotton canva flat front generous wideentri front pocket welt back pocket zip fli button closur inseam size short regular long recycl common thread recycl program detail lightweight organ cotton canva zip fli button closur flat front offset side seam generous wideentri front pocket welt back pocket inseam fabric oz organ cotton canva recycl common thread recycl program weight g oz made thailand')",1.0
"(462, 461)","('custodian pant short graveyard shift advantag quit time dawn patrol custodian pant defin strong work ethic theyr made tough comfort oz organ cotton canva flat front generous wideentri front pocket welt back pocket zip fli button closur inseam size short regular long recycl common thread recycl program detail lightweight organ cotton canva zip fli button closur flat front offset side seam generous wideentri front pocket welt back pocket inseam fabric oz organ cotton canva recycl common thread recycl program weight g oz made thailand', 'custodian pant reg graveyard shift advantag quit time dawn patrol custodian pant defin strong work ethic theyr made tough comfort oz organ cotton canva flat front generous wideentri front pocket welt back pocket zip fli button closur inseam size short regular long recycl common thread recycl program detail lightweight organ cotton canva zip fli button closur flat front offset side seam generous wideentri front pocket welt back pocket inseam fabric oz organ cotton canva recycl common thread recycl program weight g oz made thailand')",0.9803978452627437
"(467, 454)","('guidewat wader reg built guidewat wader toughest punctureresist waterproofbreath wader planet cours couldnt stop nope also extrem lightweight offer groundbreak level comfort conveni word ultim wader start strateg place vari weight proprietari waterproofbreath polyest microfib fabric packag hno hydrostorm barrier accord specif breathablil tough need result max durabl flexibl without resort excess heavi sweattrap multipl layer revolutionari merino wool gridlin neopren booti wick perspir creat guiltinduc level foot comfort advanc version innov intern suspens system allow easi convers waist height critic quick relief without remov jacket fight sticki zipper featur sculpt upper reduc drag heavi current anatom design left right leg booti built fabric gravel guard abrasionresist scuff zone highfiltr mesh drain strip field repair kit includ detail polyest microfib shell proprietari waterproofbreath hno hydrostorm barrier delug dwr durabl water repel finish high durabl punctur resist without excess multipl layer ad weight insid zipper main pocket piggyback mesh pocket intern keytool loop flip quick access uniqu waistmount suspend allow easi convers chest waist height provid quick relief without remov jacket fight hardtooper zipper tpu post slot design front back suspend offer secur wade deep roll waist high comfort anatom curv knee modifi yjoint crotch insid leg seam posit away wear zone specif design left right leg booti builtin heavyweight reinforc fabric gravel guard abras resist scuff zone builtin heavyweight reinforc fabric gravel guard abras resist scuff zone high filtrat drain strip gripper elast gravel guard cuff conceal stainless steel lock boot hook secur cuff boot avoid line catch stretch wade belt quickreleas duraflex stealthv buckl provid smooth function easi adjust fit field repair kit includ fabric upper layer denier twillwoven polyest microfib shell proprietari waterproofbreath hno hydrostorm barrier delug dwr finish lower torso layer oz polyest microfib reinforc fabric proprietari waterproofbreath hno hydrostorm barrier delug dwr finish seat leg layer oz polyest doubl weav microfib reinforc fabric proprietari hno hydrostorm barrier delug dwr finish gravel guard oz polyest microfib doubl weav delug dwr finish abras resist scuff patch high filtrat polyest mesh recycl drainag strip booti merino wool gridlin mm neopren abrasionresist fabric sole weight g oz made china', 'guidewat wader king built guidewat wader toughest punctureresist waterproofbreath wader planet cours couldnt stop nope also extrem lightweight offer groundbreak level comfort conveni word ultim wader start strateg place vari weight proprietari waterproofbreath polyest microfib fabric packag hno hydrostorm barrier accord specif breathablil tough need result max durabl flexibl without resort excess heavi sweattrap multipl layer revolutionari merino wool gridlin neopren booti increas warmth doubl normal nylon face neopren wick perspir creat guiltinduc level foot comfort advanc version innov intern suspens system allow easi convers waist height critic quick relief without remov jacket fight sticki zipper featur sculpt upper reduc drag heavi current anatom design left right leg booti built fabric gravel guard abrasionresist scuff zone highfiltr mesh drain strip field repair kit includ detail polyest microfib shell proprietari waterproofbreath hno hydrostorm barrier delug dwr durabl water repel finish high durabl punctur resist without excess multipl layer ad weight insid zipper main pocket piggyback mesh pocket intern keytool loop flip quick access uniqu waistmount suspend allow easi convers chest waist height provid quick relief without remov jacket fight hardtooper zipper tpu post slot design front back suspend offer secur wade deep roll waist high comfort anatom curv knee modifi yjoint crotch insid leg seam posit away wear zone specif design left right leg booti builtin heavyweight reinforc fabric gravel guard abras resist scuff zone builtin heavyweight reinforc fabric gravel guard abras resist scuff zone high filtrat drain strip gripper elast gravel guard cuff conceal stainless steel lock boot hook secur cuff boot avoid line catch stretch wade belt quickreleas duraflex stealthv buckl provid smooth function easi adjust fit field repair kit includ fabric upper layer denier twillwoven polyest microfib shell proprietari waterproofbreath hno hydrostorm barrier delug dwr finish lower torso layer oz polyest microfib reinforc fabric proprietari waterproofbreath hno hydrostorm barrier delug dwr finish seat leg layer oz polyest doubl weav microfib reinforc fabric proprietari hno hydrostorm barrier delug dwr finish gravel guard oz polyest microfib doubl weav delug dwr finish abras resist scuff patch high filtrat polyest mesh recycl drainag strip booti merino wool gridlin mm neopren abrasionresist fabric sole weight g oz made china')",0.9798286604784743
"(472, 178)","('sweater there much see feet chasm view bivi vertigoinduc panorama diamond alpenglow rocki there also chilli air season that sweater come deliv minim weight superb compress highloft warmth ripstop shell oz denier dwr durabl water repel finish look sharp tearresist windproof made allrecycl polyest detail includ topqual fillpow goos quiltedthrough construct two exterior zipper pocket stretchmesh interior chest pocket doubl zipper stuff sack carabin clipin loop drawcord hem detail superlight windproof waterresist shell high tearstrength quilt construct stabil premium fillpow goos extern pocket two zipper handwarm intern pocket one zipper stretchmesh doubl stuff sack carabin clipin loop nylonbound elast cuff drawcord hem fabric shell line oz denier allrecycl polyest ripstop delug dwr durabl water repel finish insul fillpow premium european goos weight g oz made china', 'sweater there much see feet chasm view bivi vertigoinduc panorama diamond alpenglow rocki there also chilli air season that sweater come deliv minim weight superb compress highloft warmth polyest shell look sharp tearresist windproof dwr durabl water repel finish made recycl polyest detail includ topqual european goos quiltedthrough construct two exterior zipper pocket stretchmesh interior chest pocket doubl zipper stuff sack carabin clipin loop drawcord hem help trap heat detail shell fabric superlight windproof waterresist high tearstrength quilt construct stabil premium fillpow goos pocket zipper handwarm one interior zipper stretchmesh doubl stuff sack carabin clipin loop nylonbound elast cuff drawcord hem fabric shell line oz denier allrecycl polyest ripstop delug dwr durabl water repel finish insul fillpow premium european goos weight g oz made china')",0.9735009797662749
"(480, 36)","('duck pant reg essenti wear split log drive nail appli littl chew gum crack ujoint classic doall come substanti light suppl oz organ cotton canva style dictat function flat front slant sideentri front pocket welt buttonthrough rear pocket garmentwash inseam size regular version short long recycl common thread recycl program detail suppl organ cotton classic flatfront style slant sideentri front pocket welt buttonthrough rear pocket inseam fabric oz organ cotton canva recycl common thread recycl program weight g oz made thailand', 'duck pant long essenti wear split log drive nail appli littl chew gum crack ujoint classic doall come substanti light suppl oz organ cotton canva style dictat function flat front slant sideentri front pocket welt buttonthrough rear pocket garmentwash inseam size regular version short long recycl common thread recycl program detail suppl organ cotton classic flatfront style slant sideentri front pocket welt buttonthrough rear pocket inseam fabric oz organ cotton canva recycl common thread recycl program weight g oz made thailand')",0.9859110747211152
"(481, 36)","('duck pant short essenti wear split log drive nail appli littl chew gum crack ujoint classic doall come substanti light suppl oz organ cotton canva style dictat function flat front slant sideentri front pocket welt buttonthrough rear pocket garmentwash inseam size regular version short long recycl common thread recycl program detail suppl organ cotton classic flatfront style slant sideentri front pocket welt buttonthrough rear pocket inseam fabric oz organ cotton canva recycl common thread recycl program weight g oz made thailand', 'duck pant long essenti wear split log drive nail appli littl chew gum crack ujoint classic doall come substanti light suppl oz organ cotton canva style dictat function flat front slant sideentri front pocket welt buttonthrough rear pocket garmentwash inseam size regular version short long recycl common thread recycl program detail suppl organ cotton classic flatfront style slant sideentri front pocket welt buttonthrough rear pocket inseam fabric oz organ cotton canva recycl common thread recycl program weight g oz made thailand')",1.0000000000000004
"(481, 480)","('duck pant short essenti wear split log drive nail appli littl chew gum crack ujoint classic doall come substanti light suppl oz organ cotton canva style dictat function flat front slant sideentri front pocket welt buttonthrough rear pocket garmentwash inseam size regular version short long recycl common thread recycl program detail suppl organ cotton classic flatfront style slant sideentri front pocket welt buttonthrough rear pocket inseam fabric oz organ cotton canva recycl common thread recycl program weight g oz made thailand', 'duck pant reg essenti wear split log drive nail appli littl chew gum crack ujoint classic doall come substanti light suppl oz organ cotton canva style dictat function flat front slant sideentri front pocket welt buttonthrough rear pocket garmentwash inseam size regular version short long recycl common thread recycl program detail suppl organ cotton classic flatfront style slant sideentri front pocket welt buttonthrough rear pocket inseam fabric oz organ cotton canva recycl common thread recycl program weight g oz made thailand')",0.9859110747211152
"(485, 455)","('half mass size ride bike fine tune hold day worth gear halfmass main compart that pad backsid along contour base protect content provid structur insid remov pad comput sleev cradl laptop ground pair remov extern waist strap creat independ laptop sling cover flap overlap side bag keep rain pocket close waterresist zipper extern side pocket cell phone key power brick featur topsid carri handl adjust shoulder strap stowabl waist strap reflect strip better visibl low light made denier polyest recycl polyurethan coat dwr durabl water repel finish detail main compart removablemodular pad comput sleev attach remov waistbelt creat onthego comput sling free valuabl space intern larg elast stuff pocket hold jacket sweater pad fulli suspend comput sleev hold laptop safe ground intern zipper secur pocket organ pen outsid pocket cover flap access via water resist zipper extern side pocket easyaccess water bottl cell phone key power brick lightcolor line make content easi find topsid carri handl pad shoulder strap fulli adjust detach waistbelt secur bag serious pedal stow need flap overlap side keep rain reflect strip improv visibl low light hold laptop fabric oz denier allrecycl polyest line oz denier polyest polyurethan coat dwr durabl water repel finish weight g oz made vietnam', 'critic mass built twowheel commut critic mass overflow possibl main compart pad back along contour base protect content provid structur remov pad comput sleev suspend smaller laptop ground pair detach extern waist strap creat independ laptop sling cover flap overlap side bag keep rain pocket close waterresist zipper extern side pocket hold cell phone key power brick adjust shoulder strap stowabl waist strap topsid carri handl reflect strip better visibl low light made denier polyest recycl polyurethan coat dwr durabl water repel finish detail main compart removablemodular pad comput sleev attach remov waistbelt creat onthego comput sling free valuabl space intern larg elast stuff pocket hold jacket sweater pad fulli suspend comput sleev hold laptop safe ground intern zipper secur pocket organ pen outsid pocket cover flap waterresist zipper extern side pocket easyaccess water bottl cell phone key power brick main shoulder strap detach pad fleecelin electron pocket lightcolor line make content easi find topsid carri handl pad shoulder strap fulli adjust detach waistbelt secur bag stow need flap overlap side keep rain reflect strip improv visibl low light hold laptop fabric oz denier allrecycl polyest line oz denier polyest polyurethan coat dwr durabl water repel finish weight g oz made vietnam')",0.8114726241151816
"(491, 285)","('freedom roam tshirt global warm habitat destruct made need anim migrat shift habitat urgent differ migrat remain within fix boundari differ life extinct freedom roam initi strive connect north america critic habitat ensur surviv larg mammal five dollar sale shirt go caus origin artwork jay ryan made supersoft organiccotton jersey recycl common thread recycl program detail ringspun yarn softer hand tape shoulder seam screenprint ink pvc phthalatefre fabric oz organ cotton recycl common thread recycl program weight g oz made usa', 'freedom roam tshirt global warm habitat destruct made need anim migrat shift habitat urgent differ migrat remain within fix boundari differ life extinct freedom roam initi strive connect north america critic habitat ensur surviv larg mammal five dollar sale shirt go caus origin artwork jay ryan made supersoft organiccotton jersey recycl common thread recycl program detail ringspun yarn softer hand tape shoulder seam screenprint ink pvc phthalatefre fabric oz organ cotton recycl common thread recycl program weight g oz made usa')",1.0
